OID_,Field1,ID2,lat,long,el,RASTERVALU
249,1126,95780842,45.511557273599998,-122.717915726900003,.,0.5348527
250,1127,95781588,45.511627052999998,-122.718156622799995,.,-0.3099229
251,1128,95783362,45.514055839999997,-122.719688169999998,.,0.4699520
252,1129,95786773,45.512805600000000,-122.716203359999994,.,-0.5343627
253,1130,95788843,45.510168299999997,-122.716496800000002,.,0.0198586
254,1131,95789426,45.512980689999999,-122.714117950000002,.,0.1458299
255,1132,95791236,45.512409503599997,-122.715399479599995,.,0.1252837
256,1133,95792512,45.517181396500000,-122.691711106300005,.,-0.1901364
257,1146,96158642,45.518390201099997,-122.714990694199997,.,-0.3392347
258,1148,96253893,45.572490112099999,-122.728009968999999,.,0.0444877
259,1149,96260488,45.590871967299996,-122.750630043399994,.,0.0008578
260,1150,96264266,45.533093476300003,-122.806887030599995,.,-0.2506650
261,1179,96948017,45.468525000000000,-122.634720000000002,.,-0.2999612
262,1185,97048927,45.536949999999997,-122.644700000000000,.,-0.0823005
263,1190,97217789,45.504219999999997,-122.641533333300004,.,0.2057077
264,1191,97493630,45.501838333300000,-122.680000000000007,.,0.1457171
265,1192,97563005,45.513927320800001,-122.718245448000005,.,-0.8157058
266,1193,97563486,45.516085692200001,-122.718795800799995,.,-0.0396951
267,1194,97563867,45.515468023499999,-122.719066660099998,.,-0.1752548
268,1195,97565380,45.511208751600002,-122.718894115699996,.,-0.3269135
269,1196,97566463,45.510858902000003,-122.715310824800000,.,0.0055221
270,1197,97566874,45.511580156400001,-122.712228305099998,.,-0.1586866
271,1198,97567109,45.511650702700003,-122.711583925400006,.,-0.0396443
272,1199,97656224,45.500766666700002,-122.679496666700004,.,-0.1547629
273,1200,97739553,45.501919999999998,-122.680686666699998,.,0.0159105
274,1205,98026234,45.562598328100002,-122.637146869800006,.,-0.0061367
275,1206,98027597,45.563261755799999,-122.640358479800000,.,-0.0832104
276,1217,98406457,45.516552167500002,-122.714041180300001,.,0.0403340
277,1218,98407614,45.516266666699998,-122.714528333299995,.,-0.2975016
278,1219,98408897,45.516527142699999,-122.714751916699996,.,1.1048667
279,1220,98409411,45.516447944299998,-122.714846215500003,.,0.8691360
280,1255,100119694,45.527008333300003,-122.631591666700004,.,0.0259438
281,1256,100163782,45.582509958199999,-122.733980314899995,.,0.0413391
282,1263,100526645,45.517447488400002,-122.717653792500002,.,0.4792907
283,1275,101031093,45.516629209999998,-122.714503710000002,.,0.4636978
284,1276,101035329,45.516966969999999,-122.718072620000001,.,-0.9495042
285,1277,101035805,45.516828300000000,-122.717878870000007,.,-0.5285593
286,1278,101035868,45.516818160000000,-122.717787599999994,.,-1.5271177
287,1279,101035936,45.517191740000001,-122.717791219999995,.,0.6594506
288,1304,101666812,45.472071666700003,-122.678453333299998,.,0.3435800
289,1360,106501316,45.595222204000002,-122.790182987300000,.,0.6820312
290,7,19006459,45.487538792999999,-122.571828080900005,.,0.0171454
291,24,51849686,45.516288333299997,-122.596641666699995,.,0.4769295
292,97,67931089,45.487029387800000,-122.572003304999996,.,0.0250156
293,306,71825898,45.548788888899999,-122.490841666700007,.,-0.0951398
294,324,72288005,45.551028972200001,-122.616241972200001,.,-0.1195796
295,338,72728549,45.481484005500000,-122.460056346200005,.,-1.0933194
296,339,72729701,45.478589283700003,-122.457601950699996,.,-0.0274625
297,348,73051714,45.477837904799998,-122.457855867299997,.,0.2763689
298,371,73775302,45.502934043800003,-122.505547158100001,.,0.0870660
299,373,73805528,45.500897222200003,-122.501149999999996,.,0.0468265
300,404,74333715,45.569569444400003,-122.606119444399994,.,-0.0960582
301,430,74458002,45.579272222199997,-122.573833333300001,.,0.0150786
302,431,74458044,45.579272222199997,-122.573833333300001,.,0.0150786
303,432,74458088,45.579272222199997,-122.573833333300001,.,0.0150786
304,433,74458168,45.579272222199997,-122.573833333300001,.,0.0150786
305,434,74458213,45.579272222199997,-122.573833333300001,.,0.0150786
306,436,74490570,45.579272222199997,-122.573833333300001,.,0.0150786
307,437,74490884,45.579272222199997,-122.573833333300001,.,0.0150786
308,441,74491218,45.579272222199997,-122.573833333300001,.,0.0150786
309,443,74493312,45.579272222199997,-122.573833333300001,.,0.0150786
310,446,74548406,45.472778333299999,-122.502833333300003,.,-0.2565103
311,463,74786490,45.477400416700000,-122.458059765000002,.,0.0795848
312,480,74941340,45.479819444400000,-122.515283333300005,.,-0.0121504
313,499,75400898,45.545758333300000,-122.566180555599999,.,-0.1301587
314,531,75983648,45.572635405699998,-122.611750289900002,.,-0.2285288
315,678,79403269,45.488777106400001,-122.495597202300004,.,0.1127199
316,684,79734615,45.434197222199998,-122.557983333300001,.,-0.5983767
317,685,79734782,45.434163912599999,-122.557834535799998,.,-0.3536612
318,778,82230061,45.472917286700003,-122.504052724800005,.,-0.1711098
319,878,86364022,45.510750000000002,-122.491569444400000,.,0.0778925
320,936,89601530,45.484463333299999,-122.612305000000006,.,-0.0469639
321,1000,92123906,45.501930000000002,-122.622741666699994,.,-0.0289157
322,1035,93320242,45.487295000000003,-122.572228333300004,.,0.0189108
323,1041,93528506,45.514053333299998,-122.600921666700003,.,-0.1728838
324,1061,94283153,45.516616666700003,-122.583349999999996,.,-0.0081020
325,1062,94284521,45.529183333299997,-122.583595000000003,.,-0.0273869
326,1063,94294048,45.516408333299999,-122.585388333300003,.,0.0046330
327,1064,94295324,45.509528333299997,-122.597641666700000,.,0.0895809
328,1136,95877537,45.527018322700002,-122.578748138700007,.,-0.0954741
329,1137,95879069,45.538601232700003,-122.599380025800002,.,-0.0602290
330,1138,95991266,45.549554494299997,-122.588627804200001,.,0.0980118
331,1139,95992990,45.538975778100003,-122.600599592699993,.,0.3143859
332,1140,95995137,45.545412618699999,-122.610398205099997,.,-0.1030171
333,1141,96130763,45.580946489500000,-122.573016174100005,.,-0.2391492
334,1181,97041514,45.479836666700002,-122.621566666700005,.,-0.0616554
335,1183,97046350,45.465380000000003,-122.591324999999998,.,-0.0035444
336,1207,98080339,45.507891666699997,-122.595780000000005,.,-0.1829416
337,1231,99255815,45.496521666699998,-122.616996666700004,.,-0.3431465
338,1232,99256025,45.496466666700002,-122.617294999999999,.,0.2342506
339,331,72544980,45.473250928399999,-122.424381897000004,.,0.3233532
340,728,80436016,45.490249888999998,-122.287436267499999,.,3.5679550
341,818,83416123,45.464884950799998,-122.393595585699998,.,0.4348786
342,918,89124620,45.496475170399997,-122.286880547300001,.,0.0182611
343,919,89124631,45.496559450399999,-122.286901585899997,.,-0.0736754
344,920,89124659,45.496907550899998,-122.287903810000003,.,0.1330128
345,770,82099053,45.575719444400001,-122.111808333300004,.,-1.4253846
346,771,82109949,45.574491666699998,-122.107716666700000,.,-0.9309194
347,789,82383912,45.575650000000003,-122.114391666700001,.,-1.6938767
348,790,82387275,45.575863888900003,-122.115077777799996,.,5.5139313
349,791,82395029,45.576938888900003,-122.116802777800004,.,-0.6413620
350,849,84940086,45.570525000000004,-122.125344444400000,.,-1.1134018
351,1346,105184016,45.593581999999998,-122.219356000000005,.,0.3905197
352,435,74469758,45.527383333300001,-121.521094444400006,.,0.4565665
353,1172,96720884,45.761233834599999,-123.957856781800004,.,-0.4676909
354,390,74198582,45.719572222200000,-123.931375000000003,.,-0.1382956
355,665,78890579,45.717588888900003,-123.916183333299998,.,0.0585975
356,666,78891107,45.718761111100001,-123.934222222200006,.,0.0275405
357,629,78620270,45.780938888900003,-123.417024999999995,.,0.3064393
358,630,78624632,45.782005555600001,-123.405727777799996,.,0.3980605
359,669,78943497,45.787952777800001,-123.446233333300000,.,-0.9571623
360,1236,99632132,45.652028333300002,-123.295569999999998,.,-0.8159562
361,1237,99632525,45.651916666699996,-123.296621666700005,.,0.0486382
362,1239,99639431,45.653263000000003,-123.299648000000005,.,-0.0310035
363,1240,99639550,45.653222000000000,-123.299206999999996,.,-0.0605615
364,1241,99639577,45.631909999999998,-123.350110999999998,.,0.2754900
365,1242,99639939,45.652558202000002,-123.296951428100002,.,0.0867674
366,1243,99643714,45.651712000000003,-123.296353388900002,.,-0.1574004
367,100,68245512,45.799630555599997,-122.681666666699996,.,0.2656531
368,101,68245540,45.799630555599997,-122.681666666699996,.,0.2656531
369,401,74307649,45.648805555599999,-122.660833333300005,.,0.2534775
370,402,74313531,45.648805555599999,-122.660833333300005,.,0.2534775
371,403,74314977,45.649169444400002,-122.660052777800004,.,1.0799819
372,405,74336075,45.650750000000002,-122.654888888900004,.,0.7432954
373,406,74340220,45.650750000000002,-122.654888888900004,.,0.7432954
374,504,75511114,45.649286111099997,-122.762083333299998,.,0.0389424
375,505,75512119,45.648308333300001,-122.763599999999997,.,-0.0109742
376,850,84968283,45.778174999999997,-122.670403333300001,.,0.0027871
377,1142,96135987,45.624932231999999,-122.660919874900003,.,-0.0159710
378,1144,96147250,45.692382987199998,-122.658103890700005,.,-0.0661369
379,1145,96149618,45.712642940800002,-122.707796841900006,.,-0.1276370
380,1147,96166115,45.779407661599997,-122.660438083100004,.,-0.0473632
381,407,74341621,45.657024999999997,-122.586672222199994,.,0.0131484
382,408,74342017,45.681899999999999,-122.590361111099995,.,0.0680363
383,409,74342450,45.681899999999999,-122.590361111099995,.,0.0680363
384,410,74342956,45.681899999999999,-122.590361111099995,.,0.0680363
385,546,76318112,45.657200753900000,-121.867733438599998,.,-0.3066680
386,1462,108762480,45.750184378000000,-121.652809105299994,.,0.0219708
387,1463,108763058,45.749996525800000,-121.652830878900005,.,0.0000481
388,1464,108763659,45.750138813299998,-121.651626819499995,.,0.0034733
389,1467,108771670,45.748530000000002,-121.652145000000004,.,0.0259582
390,1468,108772116,45.756900000000002,-121.651146666700001,.,-0.0399387
391,628,78614205,45.845599999999997,-123.759933333299998,.,-0.3081740
392,241,70284424,45.851691174400003,-122.742836801400003,.,-0.0442194
393,259,70528957,45.853229672700003,-122.742680479000001,.,-0.0195595
394,260,70569043,45.862280545300003,-122.744411823899995,.,0.0162084
395,261,70573673,45.861050208999998,-122.746380689800006,.,0.0101892
396,269,70820202,45.848977331500002,-122.754411964200003,.,0.0922592
397,321,72216210,45.835124999999998,-122.750091666700001,.,-0.0271691
398,974,91285348,45.866133333299999,-122.704750000000004,.,-0.0325775
399,975,91298428,45.866255000000002,-122.704461666699999,.,0.1133065
400,976,91299562,45.866103333300003,-122.704491666699994,.,-0.0181680
401,744,81097087,45.980866739800000,-122.459321547299993,.,0.0000000
402,745,81097775,45.913152952200001,-122.585260092499993,.,0.3423649
403,762,81715657,45.955916666699999,-122.581566666699999,.,-0.0970132
404,967,90750461,45.846648211400002,-121.988809147799998,.,-0.0243668
405,621,78549301,46.181386111099997,-123.837483333300000,.,0.1849890
406,1175,96805109,46.104173452399998,-123.205124996600006,.,-0.2139532
407,627,78609155,46.248791666700001,-123.863002777800006,.,0.3345206
408,1174,96798237,46.189828183700001,-123.811807483400003,.,0.1149479
409,1176,96809516,46.350801973000003,-122.904112078200001,.,-0.0770881
410,5,12563075,46.213706081200002,-115.537214934999994,.,-0.0012010
411,1058,94125114,46.320414999999997,-115.255671000000007,.,-0.0176872
412,760,81714821,46.551186666699998,-122.876724999999993,.,0.0996429
413,761,81715045,46.493961666700002,-122.876921666699999,.,0.1262875
